symbol,pair,contractType,deliveryDate,onboardDate,status,maintMarginPercent,requiredMarginPercent,baseAsset,quoteAsset,marginAsset,pricePrecision,quantityPrecision,baseAssetPrecision,quotePrecision,underlyingType,underlyingSubType,settlePlan,triggerProtect,liquidationFee,marketTakeBound,maxMoveOrderLimit,filters,orderTypes,timeInForce
LDOBUSD,LDOBUSD,PERPETUAL,1690448400000,1658905200000,SETTLING,2.5000,5.0000,LDO,BUSD,BUSD,6,1,8,8,COIN,['BUSD'],0,0.1000,0.015000,0.10,10000,"[{'maxPrice': '2000.000000', 'tickSize': '0.000100', 'filterType': 'PRICE_FILTER', 'minPrice': '0.001000'}, {'filterType': 'LOT_SIZE', 'maxQty': '1000000.0', 'minQty': '0.1', 'stepSize': '0.1'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '25000.0', 'minQty': '0.1', 'stepSize': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000', 'multiplierDecimal': '4', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
ARUSDT,ARUSDT,PERPETUAL,4133404800000,1632812400000,TRADING,2.5000,5.0000,AR,USDT,USDT,3,1,8,8,COIN,['Storage'],0,0.1000,0.015000,0.10,10000,"[{'maxPrice': '100000.000', 'tickSize': '0.001', 'filterType': 'PRICE_FILTER', 'minPrice': '0.010'}, {'filterType': 'LOT_SIZE', 'maxQty': '1000000.0', 'minQty': '0.1', 'stepSize': '0.1'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '40000.0', 'stepSize': '0.1', 'minQty': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000', 'multiplierDecimal': '4', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
ZRXUSDT,ZRXUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,ZRX,USDT,USDT,4,1,8,8,COIN,['DEX'],0,0.1000,0.015000,0.10,10000,"[{'maxPrice': '1000.0000', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0179', 'tickSize': '0.0001'}, {'stepSize': '0.1', 'maxQty': '1000000.0', 'minQty': '0.1', 'filterType': 'LOT_SIZE'}, {'minQty': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '250000.0', 'stepSize': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
DEFIUSDT,DEFIUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,DEFI,USDT,USDT,1,3,8,8,INDEX,['Index'],0,0.1000,0.015000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '33.8', 'maxPrice': '230680.0', 'tickSize': '0.1'}, {'maxQty': '10000.000', 'stepSize': '0.001', 'filterType': 'LOT_SIZE', 'minQty': '0.001'}, {'stepSize': '0.001', 'minQty': '0.001', 'maxQty': '200.000', 'filterType': 'MARKET_LOT_SIZE'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000', 'multiplierDecimal': '4', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
STGUSDT,STGUSDT,PERPETUAL,4133404800000,1661324400000,TRADING,2.5000,5.0000,STG,USDT,USDT,7,0,8,8,COIN,[],0,0.1000,0.015000,0.10,10000,"[{'maxPrice': '200.0000000', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0001000', 'tickSize': '0.0001000'}, {'minQty': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'stepSize': '1'}, {'minQty': '1', 'stepSize': '1', 'maxQty': '56000', 'filterType': 'MARKET_LOT_SIZE'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
STORJUSDT,STORJUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,STORJ,USDT,USDT,4,0,8,8,COIN,['Storage'],0,0.1000,0.015000,0.10,10000,"[{'minPrice': '0.0190', 'filterType': 'PRICE_FILTER', 'tickSize': '0.0001', 'maxPrice': '121.0000'}, {'maxQty': '10000000', 'filterType': 'LOT_SIZE', 'minQty': '1', 'stepSize': '1'}, {'minQty': '1', 'maxQty': '300000', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
TLMUSDT,TLMUSDT,PERPETUAL,4133404800000,1680048000000,TRADING,2.5000,5.0000,TLM,USDT,USDT,7,0,8,8,COIN,['Metaverse'],0,0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0000100', 'tickSize': '0.0000100', 'filterType': 'PRICE_FILTER', 'maxPrice': '100.0000000'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'minQty': '1', 'maxQty': '10000000'}, {'stepSize': '1', 'maxQty': '1325000', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.8500', 'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
BALUSDT,BALUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,BAL,USDT,USDT,3,1,8,8,COIN,['DEX'],0,0.1000,0.020000,0.10,10000,"[{'minPrice': '0.630', 'filterType': 'PRICE_FILTER', 'maxPrice': '5000.000', 'tickSize': '0.001'}, {'filterType': 'LOT_SIZE', 'stepSize': '0.1', 'maxQty': '1000000.0', 'minQty': '0.1'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.1', 'maxQty': '20000.0', 'stepSize': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
FTMBUSD,FTMBUSD,PERPETUAL,1691053200000,1653289200000,TRADING,2.5000,5.0000,FTM,BUSD,BUSD,7,0,8,8,COIN,['BUSD'],0,0.0500,0.010000,0.05,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '200.0000000', 'tickSize': '0.0001000', 'minPrice': '0.0001000'}, {'minQty': '1', 'maxQty': '10000000', 'filterType': 'LOT_SIZE', 'stepSize': '1'}, {'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'maxQty': '120000', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.9500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierUp': '1.0500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
SPELLUSDT,SPELLUSDT,PERPETUAL,4133404800000,1662361200000,TRADING,2.5000,5.0000,SPELL,USDT,USDT,7,0,8,8,COIN,['DeFi'],0,0.1000,0.010000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'tickSize': '0.0000001', 'minPrice': '0.0000010', 'maxPrice': '100.0000000'}, {'minQty': '1', 'filterType': 'LOT_SIZE', 'stepSize': '1', 'maxQty': '500000000'}, {'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'minQty': '1', 'maxQty': '33840000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
RSRUSDT,RSRUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,RSR,USDT,USDT,6,0,8,8,COIN,['DeFi'],0,0.1000,0.010000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '0.000778', 'tickSize': '0.000001', 'maxPrice': '10.000000'}, {'filterType': 'LOT_SIZE', 'minQty': '1', 'maxQty': '50000000', 'stepSize': '1'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '1', 'stepSize': '1', 'maxQty': '10000000'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1000', 'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
AUCTIONBUSD,AUCTIONBUSD,PERPETUAL,1671094800000,1659596400000,SETTLING,2.5000,5.0000,AUCTION,BUSD,BUSD,7,1,8,8,COIN,['BUSD'],0,0.1000,0.010000,0.10,10000,"[{'minPrice': '0.0010000', 'tickSize': '0.0010000', 'maxPrice': '100000.0000000', 'filterType': 'PRICE_FILTER'}, {'maxQty': '1000000.0', 'filterType': 'LOT_SIZE', 'minQty': '0.1', 'stepSize': '0.1'}, {'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.1', 'maxQty': '6000.0', 'minQty': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
GALBUSD,GALBUSD,PERPETUAL,1678870800000,1653289200000,SETTLING,2.5000,5.0000,GAL,BUSD,BUSD,7,0,8,8,COIN,['BUSD'],0,0.0500,0.015000,0.05,10000,"[{'maxPrice': '100000.0000000', 'filterType': 'PRICE_FILTER', 'tickSize': '0.0010000', 'minPrice': '0.0010000'}, {'filterType': 'LOT_SIZE', 'stepSize': '1', 'minQty': '1', 'maxQty': '1000000'}, {'minQty': '1', 'maxQty': '10000', 'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9500', 'multiplierUp': '1.0500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
SANDBUSD,SANDBUSD,PERPETUAL,1681203600000,1657090800000,SETTLING,2.5000,5.0000,SAND,BUSD,BUSD,7,1,8,8,COIN,['BUSD'],0,0.0500,0.015000,0.05,10000,"[{'maxPrice': '100000.0000000', 'tickSize': '0.0001000', 'minPrice': '0.0010000', 'filterType': 'PRICE_FILTER'}, {'minQty': '0.1', 'stepSize': '0.1', 'maxQty': '1000000.0', 'filterType': 'LOT_SIZE'}, {'maxQty': '45000.0', 'stepSize': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.0500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierDown': '0.9500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
XRPUSDT,XRPUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,XRP,USDT,USDT,4,1,8,8,COIN,['Payment'],0,0.0500,0.010000,0.05,10000,"[{'tickSize': '0.0001', 'minPrice': '0.0143', 'filterType': 'PRICE_FILTER', 'maxPrice': '100000.0000'}, {'stepSize': '0.1', 'minQty': '0.1', 'maxQty': '10000000.0', 'filterType': 'LOT_SIZE'}, {'maxQty': '2000000.0', 'stepSize': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.0500', 'multiplierDown': '0.9500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
BTSUSDT,BTSUSDT,PERPETUAL,1660813200000,1612076400000,SETTLING,2.5000,5.0000,BTS,USDT,USDT,5,0,8,8,COIN,['DEX'],0,0.0500,0.025000,0.10,10000,"[{'minPrice': '0.00114', 'tickSize': '0.00001', 'maxPrice': '20000.00000', 'filterType': 'PRICE_FILTER'}, {'minQty': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'stepSize': '1'}, {'minQty': '1', 'maxQty': '3000000', 'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
PENDLEUSDT,PENDLEUSDT,PERPETUAL,4133404800000,1690511400000,TRADING,2.5000,5.0000,PENDLE,USDT,USDT,7,0,8,8,COIN,[],0,0.1500,0.015000,0.15,10000,"[{'maxPrice': '200.0000000', 'minPrice': '0.0001000', 'tickSize': '0.0001000', 'filterType': 'PRICE_FILTER'}, {'stepSize': '1', 'maxQty': '3000000', 'filterType': 'LOT_SIZE', 'minQty': '1'}, {'maxQty': '100000', 'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierDown': '0.8500', 'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
1000FLOKIUSDT,1000FLOKIUSDT,PERPETUAL,4133404800000,1683331200000,TRADING,2.5000,5.0000,1000FLOKI,USDT,USDT,7,0,8,8,COIN,['Meme'],0,0.1500,0.015000,0.15,10000,"[{'tickSize': '0.0000100', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0000100', 'maxPrice': '200.0000000'}, {'minQty': '1', 'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '638000', 'minQty': '1', 'stepSize': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.8500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
MASKUSDT,MASKUSDT,PERPETUAL,4133404800000,1626418800000,TRADING,2.5000,5.0000,MASK,USDT,USDT,4,0,8,8,COIN,['Privacy'],0,0.1000,0.020000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '100000.0000', 'tickSize': '0.0010', 'minPrice': '0.0040'}, {'stepSize': '1', 'minQty': '1', 'maxQty': '5000000', 'filterType': 'LOT_SIZE'}, {'stepSize': '1', 'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '40000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
SXPUSDT,SXPUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,SXP,USDT,USDT,4,1,8,8,COIN,['Payment'],0,0.1000,0.010000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '0.0454', 'tickSize': '0.0001', 'maxPrice': '1000.0000'}, {'filterType': 'LOT_SIZE', 'maxQty': '1000000.0', 'minQty': '0.1', 'stepSize': '0.1'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '80000.0', 'minQty': '0.1', 'stepSize': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierUp': '1.1000', 'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
COMPUSDT,COMPUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,COMP,USDT,USDT,2,3,8,8,COIN,['DeFi'],0,0.1000,0.015000,0.10,10000,"[{'tickSize': '0.01', 'filterType': 'PRICE_FILTER', 'minPrice': '8.00', 'maxPrice': '100000.00'}, {'minQty': '0.001', 'stepSize': '0.001', 'filterType': 'LOT_SIZE', 'maxQty': '10000.000'}, {'minQty': '0.001', 'maxQty': '1000.000', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.001'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
BCHUSDT,BCHUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,BCH,USDT,USDT,2,3,8,8,COIN,['PoW'],0,0.0500,0.015000,0.05,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '100000.00', 'minPrice': '13.93', 'tickSize': '0.01'}, {'filterType': 'LOT_SIZE', 'minQty': '0.001', 'maxQty': '10000.000', 'stepSize': '0.001'}, {'minQty': '0.001', 'maxQty': '850.000', 'stepSize': '0.001', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.0500', 'multiplierDown': '0.9500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
CKBUSDT,CKBUSDT,PERPETUAL,4133404800000,1677481200000,TRADING,2.5000,5.0000,CKB,USDT,USDT,7,0,8,8,COIN,['PoW'],0,0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0000010', 'maxPrice': '100.0000000', 'tickSize': '0.0000010', 'filterType': 'PRICE_FILTER'}, {'minQty': '1', 'filterType': 'LOT_SIZE', 'stepSize': '1', 'maxQty': '10000000'}, {'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'minQty': '1', 'maxQty': '5580000'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.8500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
SRMUSDT,SRMUSDT,PERPETUAL,1668486600000,1569398400000,SETTLING,2.5000,5.0000,SRM,USDT,USDT,4,0,8,8,COIN,['DEX'],0,0.1000,0.025000,0.10,10000,"[{'maxPrice': '722.0000', 'minPrice': '0.0920', 'filterType': 'PRICE_FILTER', 'tickSize': '0.0001'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'minQty': '1'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '50000', 'stepSize': '1', 'minQty': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000', 'multiplierDecimal': '4', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
DOGEUSDT,DOGEUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,DOGE,USDT,USDT,6,0,8,8,COIN,['Meme'],0,0.1000,0.010000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'tickSize': '0.000010', 'maxPrice': '30.000000', 'minPrice': '0.002440'}, {'minQty': '1', 'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '50000000'}, {'maxQty': '30000000', 'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000', 'multiplierDown': '0.9000', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
